MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C9H16N2O5S	4	264.077992612	9	0.09734155463459013	0.04519119351100811	0.0043989810321541315		
C17H12O3	4	264.078644244	17	0.183867380976448	0.015909277076300354	0.0011335388925139646		
C10H16O8	2	264.084517472	10	0.10815728292732237	0.016439949076255293	0.0017781002235513143		
C16H12N2O2	6	264.089877624	16	0.17305165268371583	0.014037597420265032			
C13H16N2O2S	3	264.093248752	13	0.14060446780551908	0.04519119351100811	0.00635408371311152		
C9H16N2O7	2	264.095750852	9	0.09734155463459017	0.014384955441723387	0.0014002539260466608		
C14H16O5	5	264.099773612	14	0.1514201960982513	0.010645178043700984	0.0015558376956074018		
C11H20O5S	2	264.10314474	11	0.11897301122005459	0.045191193511008115	0.005376532372632827		
C13H16N2O4	15	264.111006992	13	0.14060446780551916	0.009124438323172274	0.0011557651453083571		
C10H20N2O4S	2	264.11437811999997	10	0.10815728292732237	0.04519119351100813	0.004887756702393481		
C18H16O2	6	264.115029752	18	0.19468310926918014	0.017897936710837906	0.0010324225091463486		
C11H20O7	4	264.12090298	11	0.11897301122005463	0.014384955441723385	0.0017114214651681415		
C12H16N4O3	3	264.12224037199996	12	0.12978873951278683	0.007720678581145765			
C17H16N2O	9	264.12626313199996	17	0.18386738097644792	0.01590927707630036			
C15H20O4	70	264.13615912	15	0.1622359243909836	0.0122828977427319	0.001333575167663487		
C16H16N4	2	264.137496512	16	0.1730516526837157	0.014037597420265021			
C14H20N2O3	9	264.1473925	14	0.15142019609825122	0.010645178043700975			
C19H20O	3	264.15141525999996	19	0.20549883756191237	0.020003576323877663	0.0012260017296112894		
C12H24O6	3	264.157288488	12	0.12978873951278685	0.012329961807191476	0.0016002902011961842		
C13H20N4O2	2	264.15862588	13	0.14060446780551905	0.009124438323172265			
C18H20N2	2	264.16264864	18	0.19468310926918023	0.017897936710837906	0.001032422509146349		
C16H24O3	10	264.17254462799997	16	0.17305165268371567	0.014037597420265027	0.0010668601341307891		
C13H28O3S	2	264.175915756	13	0.14060446780551902	0.045191193511008095	0.0063540837131115194		
C15H24N2O2	7	264.183778008	15	0.1622359243909835	0.012282897742731896			
C13H24N6	2	264.206244768	13	0.14060446780551902	0.009124438323172274			
C17H28O2	22	264.208930136	17	0.18386738097644786	0.01590927707630035			
C18H32O	17	264.245315644	18	0.19468310926918034	0.017897936710837906	0.0010324225091463493		
C19H36	4	264.281701152	19	0.20549883756191245	0.02000357632387767	0.00122600172961129		
C6H4INO3	7	264.923590988	6	0.0648943697563934	0.0061649809035957395			
C5H4IN3O2	3	264.934824368	5	0.05407864146366114	0.004109987269063824			
C10H7N3O4S	2	265.01572670400003	10	0.10815728292732235	0.0451911935110081	0.004887756702393478		
C11H11N3OS2	2	265.03435397199996	11	0.1189730112200546	0.09038238702201626	0.010753064745265653	0.0020422439709493804	
C7H11N3O6S	3	265.036856072	7	0.0757100980491256	0.04519119351100811	0.003421429691675432		
C12H11NO4S	2	265.04087883200003	12	0.12978873951278677	0.04519119351100806	0.005865308042872169		
C10H11N5O2S	2	265.063345592	10	0.10815728292732235	0.045191193511008115	0.004887756702393478		
C11H11N3O5	4	265.06987045200003	11	0.11897301122005458	0.010274968172659556	0.0012224439036915289		
C16H11NO3	9	265.07389321200003	16	0.17305165268371572	0.014037597420265021	0.0010668601341307891		
C10H11N5O4	2	265.081103832	10	0.10815728292732231	0.008219974538127641			
C12H15N3O2S	6	265.08849771999996	12	0.12978873951278674	0.04519119351100807	0.00586530804287217		
C8H15N3O7	3	265.09099982	8	0.08652582634185797	0.014384955441723404	0.0012446701564859223		
C13H15NO5	7	265.09502258	13	0.14060446780551913	0.010274968172659564	0.0014447064316354449		
C12H15N3O4	3	265.10625596	12	0.12978873951278688	0.008219974538127651	0.0010668601341307898		
C17H15NO2	11	265.11027872	17	0.1838673809764481	0.01590927707630037			
C10H19NO7	2	265.116151948	10	0.10815728292732235	0.014384955441723388	0.0015558376956074016		
C11H15N5O3	7	265.11748934	11	0.11897301122005455	0.006433898817621467			
C16H15N3O	6	265.1215121	16	0.17305165268371578	0.014037597420265023			
C13H19N3OS	2	265.124883228	13	0.1406044678055191	0.045191193511008115	0.0063540837131115255		
C14H19NO4	14	265.131408088	14	0.15142019609825125	0.01064517804370097	0.001244670156485921		
C18H19NO	8	265.14666422799996	18	0.19468310926918023	0.017897936710837916	0.0010324225091463495		
C17H19N3	5	265.157897608	17	0.18386738097644786	0.01590927707630035			
C14H23N3S	2	265.161268736	14	0.15142019609825133	0.04519119351100814	0.006842859383350872		
C15H23NO3	8	265.167793596	15	0.16223592439098353	0.0122828977427319	0.0010001813757476146		
C14H23N3O2	2	265.179026976	14	0.15142019609825125	0.010645178043700972			
C19H23N	2	265.183049736	19	0.20549883756191242	0.020003576323877656	0.0012260017296112898		
C16H27NO2	4	265.204179104	16	0.17305165268371578	0.014037597420265025			
C3H8O10P2	3	265.959269716	3	0.03244718487819672	0.020549936345319125			
C11H10N2O2S2	2	266.01836956	11	0.11897301122005459	0.09038238702201619	0.010753064745265647	0.00204224397094938	
C12H10O7	2	266.04265266	12	0.12978873951278683	0.014384955441723373	0.0018670052347288808		
C12H14N2OS2	2	266.05475506799996	12	0.1297887395127868	0.09038238702201626	0.011730616085744347	0.0020422439709493817	
C16H10O4	3	266.0579088	16	0.17305165268371583	0.014037597420265028	0.0014224801788410527		
C9H14O9	2	266.063782028	9	0.09734155463459013	0.018494942710787218	0.001800326476345709		
C15H10N2O3	5	266.06914218	15	0.1622359243909836	0.012282897742731894	0.0010001813757476157		
C12H14N2O3S	5	266.072513308	12	0.12978873951278694	0.0451911935110081	0.005865308042872177		
C13H14O6	5	266.079038168	13	0.14060446780551897	0.012329961807191474	0.0017336477179625328		
C14H10N4O2	2	266.08037556	14	0.15142019609825136	0.010645178043700989			
C16H14N2S	3	266.087769448	16	0.17305165268371583	0.045191193511008136	0.007820410723829562		
C12H14N2O5	3	266.09027154800003	12	0.1297887395127868	0.010274968172659552	0.0013335751676634862		
C17H14O3	21	266.094294308	17	0.18386738097644803	0.015909277076300368	0.0011335388925139637		
C10H18O8	3	266.100167536	10	0.10815728292732238	0.01643994907625529	0.0017781002235513145		
C11H14N4O4	15	266.101504928	11	0.11897301122005467	0.008219974538127651			
C16H14N2O2	12	266.105527688	16	0.17305165268371572	0.014037597420265025			
C13H18N2O2S	2	266.108898816	13	0.14060446780551908	0.0451911935110081	0.006354083713111523		
C10H14N6O3	3	266.11273830799996	10	0.10815728292732232	0.006164980903595737			
C14H18O5	7	266.115423676	14	0.15142019609825136	0.010645178043700979	0.0015558376956074022		
C15H14N4O	4	266.116761068	15	0.16223592439098344	0.012282897742731903			
C13H18N2O4	8	266.126657056	13	0.14060446780551902	0.009124438323172272	0.0011557651453083556		
C18H18O2	12	266.130679816	18	0.19468310926918028	0.017897936710837913	0.0010324225091463495		
C12H18N4O3	2	266.13789043599996	12	0.12978873951278688	0.007720678581145769			
C17H18N2O	7	266.14191319599996	17	0.1838673809764481	0.01590927707630037			
C15H22O4	56	266.151809184	15	0.16223592439098353	0.012282897742731894	0.001333575167663487		
C12H26O4S	2	266.15518031199997	12	0.12978873951278677	0.045191193511008095	0.0058653080428721725		
C14H22N2O3	7	266.16304256399997	14	0.1514201960982513	0.010645178043700973			
C12H27O4P	3	266.164695974	12	0.1297887395127868	0.008219974538127648	0.0010668601341307891		
C12H26O6	2	266.172938552	12	0.12978873951278674	0.012329961807191467	0.0016002902011961826		
C18H22N2	9	266.178298704	18	0.19468310926918025	0.017897936710837913	0.0010324225091463497		
C16H26O3	25	266.188194692	16	0.17305165268371572	0.014037597420265018	0.001066860134130789		
C17H30O2	23	266.2245802	17	0.183867380976448	0.01590927707630036			
C18H34O	19	266.26096570799996	18	0.1946831092691803	0.017897936710837923	0.0010324225091463497		
C19H38	6	266.297351216	19	0.20549883756191256	0.020003576323877677	0.00122600172961129		
C12H13NO4S	2	267.056528896	12	0.12978873951278685	0.04519119351100813	0.005865308042872175		
C11H13N3O3S	3	267.067762276	11	0.1189730112200546	0.045191193511008115	0.005376532372632827		
C12H13NO6	2	267.074287136	12	0.12978873951278685	0.01232996180719147	0.0016002902011961844		
C9H17NO6S	3	267.077658264	9	0.09734155463459013	0.045191193511008115	0.00439898103215413		
C15H13N3S	6	267.08301841599996	15	0.16223592439098353	0.04519119351100812	0.007331635053590217		
C11H13N3O5	8	267.085520516	11	0.1189730112200546	0.01027496817265956	0.0012224439036915295		
C16H13NO3	8	267.08954327600003	16	0.17305165268371583	0.014037597420265027	0.0010668601341307891		
C13H17NO3S	2	267.092914404	13	0.14060446780551905	0.04519119351100812	0.006354083713111523		
C9H17NO8	3	267.095416504	9	0.0973415546345901	0.016439949076255293	0.0016002902011961846		
C10H13N5O4	14	267.096753896	10	0.10815728292732234	0.008219974538127653			
C15H13N3O2	10	267.100776656	15	0.1622359243909836	0.012282897742731906			
C13H17NO5	2	267.110672644	13	0.14060446780551905	0.010274968172659557	0.0014447064316354433		
C12H17N3O4	3	267.121906024	12	0.1297887395127868	0.008219974538127645	0.0010668601341307896		
C17H17NO2	7	267.125928784	17	0.18386738097644795	0.01590927707630035			
C14H21NO2S	2	267.12929991199996	14	0.15142019609825125	0.045191193511008095	0.006842859383350868		
C10H21NO7	2	267.131802012	10	0.10815728292732231	0.01438495544172338	0.001555837695607401		
C16H17N3O	6	267.137162164	16	0.17305165268371575	0.014037597420265028			
C11H26NO2PS	2	267.142186702	11	0.11897301122005463	0.045191193511008095	0.005376532372632824		
C14H21NO4	7	267.147058152	14	0.15142019609825133	0.01064517804370098	0.0012446701564859197		
C15H17N5	3	267.148395544	15	0.16223592439098353	0.012282897742731896			
C18H21NO	11	267.162314292	18	0.1946831092691802	0.017897936710837902	0.0010324225091463489		
C17H21N3	2	267.173547672	17	0.1838673809764479	0.015909277076300375			
C15H25NO3	4	267.18344365999997	15	0.16223592439098353	0.0122828977427319	0.0010001813757476146		
C6H5IO2S	2	267.9054984	6	0.0648943697563934	0.04519119351100811	0.002932654021436085		
C11H12N2O2S2	2	268.034019624	11	0.1189730112200546	0.09038238702201616	0.010753064745265647	0.0020422439709493825	
C15H8O5	3	268.037173356	15	0.16223592439098353	0.012282897742731903	0.0016669689595793578		
C14H8N2O4	6	268.048406736	14	0.15142019609825125	0.010645178043700977	0.0012446701564859208		
C8H16N2O4S2	7	268.055148992	8	0.08652582634185788	0.0903823870220162	0.007820410723829564	0.002042243970949381	
C15H12N2OS	9	268.067034004	15	0.16223592439098353	0.045191193511008095	0.007331635053590218		
C11H12N2O6	4	268.069536104	11	0.11897301122005459	0.012329961807191465	0.001466932684429835		
C16H12O4	52	268.073558864	16	0.17305165268371578	0.014037597420265028	0.0014224801788410525		
C14H12N4S	5	268.078267384	14	0.1514201960982513	0.0451911935110081	0.006842859383350869		
C9H16O9	5	268.079432092	9	0.09734155463459007	0.018494942710787204	0.0018003264763457067		
C10H12N4O5	7	268.08076948400003	10	0.10815728292732237	0.01027496817265956	0.0011113126397195722		
C15H12N2O3	11	268.08479224399997	15	0.16223592439098347	0.01228289774273189	0.001000181375747615		
C12H16N2O3S	4	268.088163372	12	0.12978873951278694	0.045191193511008136	0.005865308042872177		
C20H12O	5	268.088815004	20	0.21631456585464473	0.022226195915419626	0.0014423549760132822		
C13H16O6	4	268.094688232	13	0.1406044678055191	0.012329961807191462	0.0017336477179625321		
C16H16N2S	3	268.103419512	16	0.17305165268371583	0.04519119351100813	0.007820410723829569		
C12H16N2O5	5	268.105921612	12	0.12978873951278685	0.010274968172659566	0.001333575167663488		
C17H16O3	10	268.109944372	17	0.18386738097644792	0.015909277076300354	0.0011335388925139635		
C10H16N6OS	2	268.110630132	10	0.10815728292732239	0.04519119351100813	0.004887756702393476		
C11H16N4O4	10	268.117154992	11	0.11897301122005467	0.008219974538127655			
C16H16N2O2	9	268.121177752	16	0.17305165268371583	0.014037597420265039			
C21H16	2	268.125200512	21	0.22713029414737687	0.024565795485463792	0.0016827474720154962		
C14H20O5	5	268.13107374000003	14	0.1514201960982513	0.01064517804370098	0.0015558376956074026		
C13H20N2O4	3	268.14230712	13	0.1406044678055192	0.00912443832317228	0.0011557651453083576		
C18H20O2	13	268.14632988	18	0.19468310926918025	0.017897936710837906	0.001032422509146349		
C12H20N4O3	6	268.1535405	12	0.12978873951278685	0.007720678581145765			
C17H20N2O	11	268.15756326	17	0.18386738097644792	0.015909277076300365			
C15H24O4	22	268.167459248	15	0.16223592439098353	0.012282897742731901	0.001333575167663487		
C16H28O3	11	268.20384475599997	16	0.17305165268371564	0.014037597420265014	0.0010668601341307891		
C17H32O2	58	268.240230264	17	0.18386738097644795	0.015909277076300386			
C18H36O	12	268.276615772	18	0.19468310926918034	0.01789793671083791	0.0010324225091463495		
C19H40	16	268.31300128	19	0.20549883756191237	0.02000357632387766	0.0012260017296112894		
C11H11NO3S2	4	269.018035212	11	0.11897301122005458	0.09038238702201615	0.010753064745265646	0.0020422439709493795	
C7H12NO8P	2	269.030052974	7	0.07571009804912568	0.016439949076255303	0.001244670156485922		
C8H16NO3PS2	2	269.030922002	8	0.08652582634185788	0.09038238702201619	0.007820410723829562	0.002042243970949381	
C11H11NO5S	4	269.035793452	11	0.11897301122005446	0.04519119351100806	0.005376532372632821		
C10H11N3O4S	3	269.04702683200003	10	0.10815728292732237	0.04519119351100811	0.0048877567023934785		
C14H11N3OS	4	269.062282972	14	0.15142019609825125	0.045191193511008095	0.006842859383350868		
C10H11N3O6	2	269.064785072	10	0.10815728292732232	0.012329961807191476	0.0013335751676634869		
C12H15NO4S	6	269.07217896	12	0.12978873951278688	0.0451911935110081	0.0058653080428721725		
C14H11N3O3	2	269.08004121199997	14	0.1514201960982513	0.010645178043700973			
C12H15NO6	4	269.0899372	12	0.12978873951278683	0.012329961807191476	0.0016002902011961846		
C13H11N5O2	2	269.091274592	13	0.14060446780551897	0.009124438323172265			
C16H15NO3	13	269.10519334	16	0.17305165268371583	0.014037597420265046	0.00106686013413079		
C13H19NO3S	2	269.108564468	13	0.14060446780551905	0.04519119351100812	0.0063540837131115255		
C10H15N5O4	5	269.11240396	10	0.10815728292732237	0.008219974538127648			
C15H15N3O2	5	269.11642672	15	0.16223592439098353	0.012282897742731896			
C12H19N3O2S	2	269.11979784799996	12	0.12978873951278685	0.045191193511008095	0.005865308042872172		
C20H15N	3	269.12044948	20	0.2163145658546446	0.022226195915419612	0.0014423549760132822		
C14H15N5O	5	269.1276601	14	0.15142019609825125	0.01064517804370098			
C17H19NO2	2	269.141578848	17	0.18386738097644797	0.01590927707630036			
C14H23NO2S	6	269.144949976	14	0.15142019609825125	0.04519119351100816	0.006842859383350878		
C11H19N5O3	2	269.148789468	11	0.11897301122005459	0.00643389881762147			
C14H23NO4	7	269.162708216	14	0.15142019609825125	0.010645178043700975	0.0012446701564859212		
C15H19N5	2	269.16404560800004	15	0.16223592439098353	0.0122828977427319			
C18H23NO	6	269.17796435599996	18	0.1946831092691802	0.017897936710837906	0.001032422509146349		
C15H27NO3	2	269.19909372399997	15	0.16223592439098364	0.012282897742731894	0.001000181375747616		
C14H27N3O2	2	269.210327104	14	0.15142019609825125	0.010645178043700973			
C15H10O5	42	270.05282342	15	0.16223592439098353	0.012282897742731893	0.0016669689595793587		
C13H10N4OS	2	270.05753194	13	0.14060446780551913	0.04519119351100811	0.0063540837131115255		
C14H10N2O4	8	270.0640568	14	0.1514201960982512	0.010645178043700979	0.0012446701564859206		
C11H14N2O4S	3	270.06742792800003	11	0.11897301122005462	0.045191193511008115	0.005376532372632827		
C12H14O7	2	270.073952788	12	0.1297887395127868	0.014384955441723388	0.0018670052347288817		
C18H10N2O	2	270.07931294	18	0.19468310926918034	0.017897936710837916	0.0010324225091463493		
C15H14N2OS	11	270.082684068	15	0.16223592439098353	0.04519119351100813	0.007331635053590217		
C10H23O2PS2	2	270.087708606	10	0.10815728292732242	0.09038238702201623	0.00977551340478696	0.0020422439709493817	
C16H14O4	47	270.089208928	16	0.17305165268371578	0.014037597420265021	0.001422480178841053		
C9H18O9	3	270.095082156	9	0.09734155463459004	0.0184949427107872	0.0018003264763457067		
C10H14N4O5	3	270.096419548	10	0.10815728292732232	0.010274968172659557	0.0011113126397195722		
C15H14N2O3	16	270.10044230799997	15	0.16223592439098347	0.012282897742731896	0.001000181375747615		
C12H18N2O3S	4	270.103813436	12	0.12978873951278677	0.0451911935110081	0.0058653080428721725		
C13H18O6	3	270.110338296	13	0.1406044678055191	0.012329961807191476	0.0017336477179625337		
C14H14N4O2	3	270.111675688	14	0.15142019609825133	0.010645178043700979			
C19H14N2	3	270.115698448	19	0.20549883756191253	0.020003576323877663	0.00122600172961129		
C16H18N2S	3	270.119069576	16	0.17305165268371575	0.04519119351100806	0.007820410723829559		
C12H18N2O5	2	270.121571676	12	0.1297887395127868	0.01027496817265956	0.001333575167663487		
C17H18O3	12	270.12559443600003	17	0.183867380976448	0.015909277076300358	0.0011335388925139628		
C11H18N4O4	3	270.132805056	11	0.11897301122005458	0.00821997453812765			
C16H18N2O2	13	270.136827816	16	0.17305165268371572	0.014037597420265018			
C15H18N4O	3	270.148061196	15	0.16223592439098347	0.012282897742731905			
